2002.TW,中鋼,31.25,0.15,+0.48%,-21660
2409.TW,友達,30.75,0.75,+2.50%,-16492
3037.TW,欣興,48.55,0.35,+0.73%,-14475
2882.TW,國泰金,47.40,0.25,+0.53%,-12328
2801.TW,彰銀,20.70,-0.10,-0.48%,-9966
1605.TW,華新,18.90,-0.25,-1.31%,-9254
2888.TW,新光金,11.30,-0.05,-0.44%,-8423
2303.TW,聯電,13.85,0.00,0.00%,-7334
2823.TW,中壽,24.85,-0.10,-0.40%,-7083
3702.TW,大聯大,58.70,0.70,+1.21%,-6801
3474.TW,華亞科,14.90,0.05,+0.34%,-6211
2610.TW,華航,24.85,-0.35,-1.39%,-6039
2820.TW,華票,9.06,-0.05,-0.55%,-5545
2371.TW,大同,7.34,-0.11,-1.48%,-5387
2384.TW,勝華,52.30,0.20,+0.38%,-5213
1409.TW,新纖,16.45,0.00,0.00%,-5158
2834.TW,台企銀,10.40,0.05,+0.48%,-5034
5854.TW,合庫,22.40,0.10,+0.45%,-4935
2881.TW,富邦金,38.00,0.05,+0.13%,-4880
3049.TW,和鑫,23.65,0.45,+1.94%,-4812
2887.TW,台新金,13.70,0.15,+1.11%,-4514
1905.TW,華紙,17.65,-0.05,-0.28%,-4253
2511.TW,太子,22.80,-0.35,-1.51%,-3952
2880.TW,華南金,20.15,0.00,0.00%,-3844
1216.TW,統一,39.65,-0.25,-0.63%,-3737
2385.TW,群光,69.90,-1.20,-1.69%,-3685
2337.TW,旺宏,19.25,-0.05,-0.26%,-3556
2885.TW,元大金,19.15,0.05,+0.26%,-3415
2201.TW,裕隆,61.60,1.10,+1.82%,-3412
2022.TW,聚亨,7.75,-0.02,-0.26%,-3040
6012.TW,金鼎證,12.25,0.00,0.00%,-3009
9907.TW,統一實,16.25,-0.05,-0.31%,-2893
1218.TW,泰山,19.00,0.65,+3.54%,-2849
2454.TW,聯發科,393.00,-2.00,-0.51%,-2841
910579.TW,歐聖,11.80,0.15,+1.29%,-2704
2315.TW,神達,13.80,-0.20,-1.43%,-2678
1710.TW,東聯,34.05,0.00,0.00%,-2667
2883.TW,開發金,9.13,0.07,+0.77%,-2609
2903.TW,遠百,39.15,0.00,0.00%,-2509
2344.TW,華邦電,7.97,-0.01,-0.13%,-2388
2449.TW,京元電,14.00,0.35,+2.56%,-2335
1451.TW,年興,23.40,0.05,+0.21%,-2319
6239.TW,力成,97.90,1.20,+1.24%,-2256
6120.TW,輔祥,30.75,-0.40,-1.28%,-2237
2352.TW,佳世達,22.00,0.25,+1.15%,-2227
1201.TW,味全,35.50,-0.20,-0.56%,-2207
1457.TW,宜進,12.75,-0.10,-0.78%,-2187
1504.TW,東元,19.80,0.10,+0.51%,-1983
3035.TW,智原,60.40,-0.20,-0.33%,-1931
1904.TW,正隆,14.20,0.35,+2.53%,-1819
