2610.TW,華航,24.85,-0.35,-1.39%,-32899
2609.TW,陽明,21.70,-0.30,-1.36%,-22085
9911.TW,櫻花,24.85,1.10,+4.63%,-15598
2801.TW,彰銀,20.70,-0.10,-0.48%,-14809
2002.TW,中鋼,31.25,0.15,+0.48%,-14356
3037.TW,欣興,48.55,0.35,+0.73%,-13425
2891.TW,中信金,19.90,-0.05,-0.25%,-12150
2201.TW,裕隆,61.60,1.10,+1.82%,-12023
2823.TW,中壽,24.85,-0.10,-0.40%,-11920
2384.TW,勝華,52.30,0.20,+0.38%,-11147
3049.TW,和鑫,23.65,0.45,+1.94%,-10749
2888.TW,新光金,11.30,-0.05,-0.44%,-9785
2312.TW,金寶,10.75,-0.05,-0.46%,-8944
1319.TW,東陽,50.00,1.70,+3.52%,-8744
2601.TW,益航,62.90,1.10,+1.78%,-7340
2022.TW,聚亨,7.75,-0.02,-0.26%,-7257
6153.TW,嘉聯益,39.60,-0.65,-1.61%,-7198
2031.TW,新光鋼,29.00,0.00,0.00%,-7178
2105.TW,正新,71.80,0.40,+0.56%,-7125
2014.TW,中鴻,13.50,-0.25,-1.82%,-6802
1201.TW,味全,35.50,-0.20,-0.56%,-6635
2481.TW,強茂,37.40,0.25,+0.67%,-6342
6120.TW,輔祥,30.75,-0.40,-1.28%,-6166
3702.TW,大聯大,58.70,0.70,+1.21%,-6146
2511.TW,太子,22.80,-0.35,-1.51%,-6143
2892.TW,第一金,20.55,0.10,+0.49%,-5575
2903.TW,遠百,39.15,0.00,0.00%,-4828
2204.TW,中華,25.55,-0.10,-0.39%,-4763
2915.TW,潤泰全,87.70,-1.50,-1.68%,-4553
2812.TW,台中銀,10.30,-0.10,-0.96%,-4349
3017.TW,奇鋐,33.20,-0.40,-1.19%,-4241
6005.TW,群益證,14.00,-0.05,-0.36%,-4170
2547.TW,日勝生,41.80,0.50,+1.21%,-4107
9945.TW,潤泰新,50.20,-0.30,-0.59%,-4042
2845.TW,遠東銀,13.80,0.00,0.00%,-3892
2206.TW,三陽,16.80,-0.05,-0.30%,-3777
2383.TW,台光電,28.70,1.25,+4.55%,-3409
3038.TW,全台,15.50,-0.25,-1.59%,-3192
2457.TW,飛宏,59.60,-0.40,-0.67%,-3161
2347.TW,聯強,74.60,1.40,+1.91%,-3018
2441.TW,超豐,29.45,0.35,+1.20%,-2942
6285.TW,啟碁,68.10,-1.10,-1.59%,-2909
2882.TW,國泰金,47.40,0.25,+0.53%,-2881
6213.TW,聯茂,44.75,0.40,+0.90%,-2802
2108.TW,南帝,21.80,-0.20,-0.91%,-2696
1451.TW,年興,23.40,0.05,+0.21%,-2644
1101.TW,台泥,33.50,0.25,+0.75%,-2473
2352.TW,佳世達,22.00,0.25,+1.15%,-2467
5534.TW,長虹,75.20,1.30,+1.76%,-2435
1614.TW,三洋電,31.90,0.70,+2.24%,-2401
