2603.TW,長榮,24.75,-0.05,-0.20%,-7799
1902.TW,臺紙,20.05,1.05,+5.53%,-5084
2609.TW,陽明,21.70,-0.30,-1.36%,-2036
2353.TW,宏碁,87.70,0.60,+0.69%,-2029
2618.TW,長榮航,31.80,0.25,+0.79%,-1821
911611.TW,中泰山,13.20,-0.05,-0.38%,-1598
911610.TW,聯環,19.05,1.20,+6.72%,-1500
1313.TW,聯成,24.20,0.00,0.00%,-1422
1304.TW,臺聚,27.55,0.30,+1.10%,-1382
2887.TW,台新金,13.70,0.15,+1.11%,-1115
3481.TW,奇美電,41.80,0.05,+0.12%,-927
6120.TW,輔祥,30.75,-0.40,-1.28%,-910
1504.TW,東元,19.80,0.10,+0.51%,-857
2885.TW,元大金,19.15,0.05,+0.26%,-845
2448.TW,晶電,98.60,-1.20,-1.20%,-804
1605.TW,華新,18.90,-0.25,-1.31%,-788
3045.TW,台灣大,67.30,0.50,+0.75%,-665
1536.TW,和大,16.40,0.35,+2.18%,-655
2838.TW,聯邦銀,8.90,0.00,0.00%,-645
3519.TW,綠能,90.30,-0.70,-0.77%,-597
911608.TW,明輝,16.70,-0.10,-0.60%,-576
1714.TW,和桐,16.20,-0.05,-0.31%,-508
2363.TW,矽統,19.45,-0.25,-1.27%,-414
3010.TW,華立,57.80,2.20,+3.96%,-391
3576.TW,新日光,75.10,0.30,+0.40%,-386
4904.TW,遠傳,44.35,-0.05,-0.11%,-369
6176.TW,瑞儀,46.60,-0.30,-0.64%,-325
9933.TW,中鼎,35.40,-0.25,-0.70%,-308
1531.TW,高林股,27.70,-0.05,-0.18%,-297
8163.TW,達方,38.60,-0.40,-1.03%,-282
2385.TW,群光,69.90,-1.20,-1.69%,-272
2345.TW,智邦,22.95,-0.25,-1.08%,-272
2404.TW,漢唐,40.40,0.50,+1.25%,-243
6197.TW,佳必琪,104.50,-7.50,-6.70%,-240
2324.TW,仁寶,38.45,0.10,+0.26%,-229
3653.TW,健策,172.00,1.00,+0.58%,-227
1904.TW,正隆,14.20,0.35,+2.53%,-205
1737.TW,臺鹽,25.15,-0.20,-0.79%,-200
2104.TW,中橡,31.25,-0.25,-0.79%,-198
3450.TW,聯鈞,77.90,-1.20,-1.52%,-197
1907.TW,永豐餘,15.75,0.25,+1.61%,-192
2474.TW,可成,82.10,-0.40,-0.48%,-180
1704.TW,榮化,64.80,1.70,+2.69%,-173
6278.TW,台表科,70.10,1.00,+1.45%,-171
2315.TW,神達,13.80,-0.20,-1.43%,-170
2892.TW,第一金,20.55,0.10,+0.49%,-168
6239.TW,力成,97.90,1.20,+1.24%,-166
9934.TW,成霖,31.35,0.15,+0.48%,-160
6153.TW,嘉聯益,39.60,-0.65,-1.61%,-159
2886.TW,兆豐金,21.20,0.35,+1.68%,-157
