2330.TW,台積電,62.30,0.30,+0.48%,791315
2891.TW,中信金,756254,35061,19.90,-0.05
2891.TW.TW,中信金,-0.25%,530802,500318,30484
2311.TW,日月光,26.00,0.10,+0.39%,429715
3481.TW,奇美電,407096,22619,41.80,0.05
3481.TW.TW,奇美電,+0.12%,359665,341303,18362
1301.TW,臺塑,90.00,3.10,+3.57%,270728
2337.TW,旺宏,255354,15374,19.25,-0.05
2337.TW.TW,旺宏,-0.26%,260858,247806,13052
2603.TW,長榮,24.75,-0.05,-0.20%,209160
1303.TW,南亞,196659,12501,70.00,0.90
1303.TW.TW,南亞,+1.30%,194284,182444,11840
1101.TW,台泥,33.50,0.25,+0.75%,210318
2347.TW,聯強,199127,11191,74.60,1.40
2347.TW.TW,聯強,+1.91%,129320,118501,10819
2325.TW,矽品,33.50,1.15,+3.55%,228855
1440.TW,南紡,218110,10745,21.25,-0.45
1440.TW.TW,南紡,-2.07%,174295,164018,10277
2886.TW,兆豐金,21.20,0.35,+1.68%,291541
3231.TW,緯創,281331,10210,60.10,-0.90
3231.TW.TW,緯創,-1.48%,186881,177364,9517
910322.TW,康師傅,40.85,-0.35,-0.85%,51151
2317.TW,鴻海,41946,9205,118.00,-0.50
2317.TW.TW,鴻海,-0.42%,276308,267641,8667
1326.TW,臺化,88.80,2.50,+2.90%,140677
2382.TW,廣達,132802,7875,55.20,-0.50
2382.TW.TW,廣達,-0.90%,216972,209496,7476
1314.TW,中石化,26.75,-0.05,-0.19%,161365
1102.TW,亞泥,153966,7399,32.25,0.05
1102.TW.TW,亞泥,+0.16%,81426,74243,7183
1402.TW,遠東新,46.90,1.30,+2.85%,258856
1907.TW,永豐餘,251874,6982,15.75,0.25
1907.TW.TW,永豐餘,+1.61%,97242,90482,6760
2412.TW,中華電,71.70,-0.30,-0.42%,288929
3034.TW,聯詠,282464,6465,90.60,-0.60
3034.TW.TW,聯詠,-0.66%,77282,71333,5949
9938.TW,百和,34.70,0.25,+0.73%,43361
1304.TW,臺聚,37506,5855,27.55,0.30
1304.TW.TW,臺聚,+1.10%,132782,127122,5660
2854.TW,寶來證,16.35,0.00,0.00%,140811
2384.TW,勝華,135189,5622,52.30,0.20
2384.TW.TW,勝華,+0.38%,436427,431586,4841
1704.TW,榮化,64.80,1.70,+2.69%,99831
2504.TW,國產,94993,4838,16.35,0.25
2504.TW.TW,國產,+1.55%,153164,148493,4671
2349.TW,錸德,8.60,0.05,+0.58%,117307
1802.TW,台玻,112806,4501,38.10,0.75
1802.TW.TW,台玻,+2.01%,82287,77862,4425
2838.TW,聯邦銀,8.90,0.00,0.00%,13732
2448.TW,晶電,9365,4367,98.60,-1.20
2448.TW.TW,晶電,-1.20%,129903,125589,4314
2105.TW,正新,71.80,0.40,+0.56%,121996
9904.TW,寶成,117741,4255,29.05,0.25
9904.TW.TW,寶成,+0.87%,142155,137917,4238
911610.TW,聯環,19.05,1.20,+6.72%,11892
1737.TW,臺鹽,7926,3966,25.15,-0.20
1737.TW.TW,臺鹽,-0.79%,38782,34824,3958
1722.TW,台肥,109.00,0.00,0.00%,103751
1902.TW,臺紙,99815,3936,20.05,1.05
1902.TW.TW,臺紙,+5.53%,92743,88952,3791
2890.TW,永豐金,11.55,-0.10,-0.86%,244126
3045.TW,台灣大,240467,3659,67.30,0.50
3045.TW.TW,台灣大,+0.75%,162180,158633,3547
1217.TW,愛之味,14.10,0.25,+1.81%,92694
4904.TW,遠傳,89237,3457,44.35,-0.05
4904.TW.TW,遠傳,-0.11%,57685,54258,3427
2889.TW,國票金,9.80,-0.05,-0.51%,67693
9151.TW,旺旺,64408,3285,28.00,-0.05
9151.TW.TW,旺旺,-0.18%,27023,23779,3244
5522.TW,遠雄建,74.90,-0.20,-0.27%,32107
2308.TW,台達電,28910,3197,127.50,-2.50
2308.TW.TW,台達電,-1.92%,81423,78310,3113
6505.TW,台塑化,83.70,0.40,+0.48%,71246
2206.TW,三陽,68177,3069,16.80,-0.05
2206.TW.TW,三陽,-0.30%,82499,79518,2981
