2610.TW,華航,24.85,-0.35,-1.39%,-6293
1201.TW,味全,35.50,-0.20,-0.56%,-4200
2888.TW,新光金,11.30,-0.05,-0.44%,-3681
2014.TW,中鴻,13.50,-0.25,-1.82%,-3201
2204.TW,中華,25.55,-0.10,-0.39%,-3069
2801.TW,彰銀,20.70,-0.10,-0.48%,-2608
2384.TW,勝華,52.30,0.20,+0.38%,-2238
2603.TW,長榮,24.75,-0.05,-0.20%,-2025
2823.TW,中壽,24.85,-0.10,-0.40%,-1952
1710.TW,東聯,34.05,0.00,0.00%,-1857
2412.TW,中華電,71.70,-0.30,-0.42%,-1810
6285.TW,啟碁,68.10,-1.10,-1.59%,-1806
1451.TW,年興,23.40,0.05,+0.21%,-1634
2547.TW,日勝生,41.80,0.50,+1.21%,-1535
2105.TW,正新,71.80,0.40,+0.56%,-1451
2891.TW,中信金,19.90,-0.05,-0.25%,-1411
4930.TW,燦星網,40.80,0.10,+0.25%,-1350
1319.TW,東陽,50.00,1.70,+3.52%,-1301
2887.TW,台新金,13.70,0.15,+1.11%,-1198
2031.TW,新光鋼,29.00,0.00,0.00%,-1174
1216.TW,統一,39.65,-0.25,-0.63%,-1164
5854.TW,合庫,22.40,0.10,+0.45%,-1000
1419.TW,新紡,39.90,-0.95,-2.33%,-980
2332.TW,友訊,31.30,-0.45,-1.42%,-964
2915.TW,潤泰全,87.70,-1.50,-1.68%,-938
2481.TW,強茂,37.40,0.25,+0.67%,-930
2882.TW,國泰金,47.40,0.25,+0.53%,-886
1440.TW,南紡,21.25,-0.45,-2.07%,-868
2103.TW,臺橡,56.50,-0.60,-1.05%,-823
2892.TW,第一金,20.55,0.10,+0.49%,-798
2845.TW,遠東銀,13.80,0.00,0.00%,-790
9905.TW,大華,30.40,-0.40,-1.30%,-790
3022.TW,威達電,42.40,-0.80,-1.85%,-788
8213.TW,志超,46.15,2.55,+5.85%,-757
2704.TW,國賓,50.50,0.70,+1.41%,-685
3060.TW,銘異,55.50,0.10,+0.18%,-679
6005.TW,群益證,14.00,-0.05,-0.36%,-607
5388.TW,中磊,28.70,-0.75,-2.55%,-600
2006.TW,東鋼,29.00,0.15,+0.52%,-600
3450.TW,聯鈞,77.90,-1.20,-1.52%,-590
2485.TW,兆赫,50.70,-0.30,-0.59%,-550
2201.TW,裕隆,61.60,1.10,+1.82%,-530
2618.TW,長榮航,31.80,0.25,+0.79%,-528
4906.TW,正文,47.30,-0.70,-1.46%,-514
1326.TW,臺化,88.80,2.50,+2.90%,-506
2457.TW,飛宏,59.60,-0.40,-0.67%,-490
1476.TW,儒鴻,41.45,-0.35,-0.84%,-485
4904.TW,遠傳,44.35,-0.05,-0.11%,-471
2912.TW,統一超,120.50,-2.50,-2.03%,-451
3017.TW,奇鋐,33.20,-0.40,-1.19%,-440
