2409.TW,友達,31.25,0.15,+0.48%,0.75
1605.TW,華新,+2.50%,-69152,18.90,-48141
3037.TW,欣興,47.40,0.25,+0.53%,0.35
1402.TW,遠東新,+0.73%,-39009,46.90,-32579
1216.TW,統一,11.30,-0.05,-0.44%,-0.25
3474.TW,華亞科,-0.63%,-27231,14.90,-24690
2823.TW,中壽,38.00,0.05,+0.13%,-0.10
3049.TW,和鑫,-0.40%,-22845,23.65,-22027
2885.TW,元大金,4.30,0.05,+1.18%,0.05
2887.TW,台新金,+0.26%,-20440,13.70,-18394
2603.TW,長榮,58.70,0.70,+1.21%,-0.05
1319.TW,東陽,-0.20%,-16256,50.00,-16142
2886.TW,兆豐金,13.85,0.00,0.00%,0.35
2371.TW,大同,+1.68%,-15833,7.34,-14828
2618.TW,長榮航,19.25,-0.05,-0.26%,0.25
1409.TW,新纖,+0.79%,-12147,16.45,-11799
6239.TW,力成,393.00,-2.00,-0.51%,1.20
2912.TW,統一超,+1.24%,-10743,120.50,-8852
2323.TW,中環,29.50,0.20,+0.68%,0.11
1904.TW,正隆,+1.39%,-8634,14.20,-8121
2327.TW,國巨,69.90,-1.20,-1.69%,-0.15
2344.TW,華邦電,-1.15%,-6468,7.97,-6078
3514.TW,昱晶,16.15,0.05,+0.31%,3.10
2883.TW,開發金,+3.63%,-4531,9.13,-4457
6286.TW,立錡,27.55,0.30,+1.10%,0.00
6120.TW,輔祥,0.00%,-4416,30.75,-4297
2854.TW,寶來證,108.00,0.00,0.00%,0.00
2607.TW,榮運,0.00%,-4078,27.45,-3250
2903.TW,遠百,40.40,0.50,+1.25%,0.00
3043.TW,科風,0.00%,-3180,61.20,-2756
