1312.TW,國喬,17.90,1.05,+6.23%,9500
3481.TW,奇美電,600,8900,41.80,0.05
3481.TW.TW,奇美電,+0.12%,4520,0,4520
1402.TW,遠東新,46.90,1.30,+2.85%,2971
2311.TW,日月光,0,2971,26.00,0.10
2311.TW.TW,日月光,+0.39%,2471,0,2471
2474.TW,可成,82.10,-0.40,-0.48%,2454
3231.TW,緯創,1,2453,60.10,-0.90
3231.TW.TW,緯創,-1.48%,2335,0,2335
2325.TW,矽品,33.50,1.15,+3.55%,2000
2409.TW,友達,0,2000,30.75,0.75
2409.TW.TW,友達,+2.50%,1722,0,1722
1504.TW,東元,19.80,0.10,+0.51%,1360
2881.TW,富邦金,1,1359,38.00,0.05
2881.TW.TW,富邦金,+0.13%,1352,55,1297
3383.TW,新世紀,53.60,0.60,+1.13%,1239
1902.TW,臺紙,0,1239,20.05,1.05
1902.TW.TW,臺紙,+5.53%,1235,0,1235
1409.TW,新纖,16.45,0.00,0.00%,1353
3037.TW,欣興,120,1233,48.55,0.35
3037.TW.TW,欣興,+0.73%,1061,1,1060
3049.TW,和鑫,23.65,0.45,+1.94%,1055
1210.TW,大成,0,1055,32.85,1.85
1210.TW.TW,大成,+5.97%,1040,0,1040
1905.TW,華紙,17.65,-0.05,-0.28%,1035
2049.TW,上銀,0,1035,86.50,5.60
2049.TW.TW,上銀,+6.92%,1005,0,1005
2448.TW,晶電,98.60,-1.20,-1.20%,1068
2601.TW,益航,100,968,62.90,1.10
2601.TW.TW,益航,+1.78%,985,25,960
3443.TW,創意,127.00,0.00,0.00%,654
3514.TW,昱晶,0,654,88.60,3.10
3514.TW.TW,昱晶,+3.63%,650,1,649
1909.TW,榮成,13.40,0.65,+5.10%,600
3036.TW,文曄,0,600,48.45,3.15
3036.TW.TW,文曄,+6.95%,544,0,544
1605.TW,華新,18.90,-0.25,-1.31%,503
1310.TW,台苯,2,501,15.25,0.45
1310.TW.TW,台苯,+3.04%,500,0,500
2404.TW,漢唐,40.40,0.50,+1.25%,500
3034.TW,聯詠,0,500,90.60,-0.60
3034.TW.TW,聯詠,-0.66%,710,216,494
3638.TW,IML,108.50,6.00,+5.85%,493
1303.TW,南亞,0,493,70.00,0.90
1303.TW.TW,南亞,+1.30%,487,0,487
8046.TW,南電,121.50,4.50,+3.85%,462
1304.TW,臺聚,0,462,27.55,0.30
1304.TW.TW,臺聚,+1.10%,450,0,450
2607.TW,榮運,27.45,0.50,+1.86%,800
1457.TW,宜進,360,440,12.75,-0.10
1457.TW.TW,宜進,-0.78%,416,0,416
1473.TW,台南,43.75,1.65,+3.92%,400
1314.TW,中石化,0,400,26.75,-0.05
1314.TW.TW,中石化,-0.19%,396,1,395
2357.TW,華碩,239.00,-7.00,-2.85%,384
1447.TW,力鵬,0,384,16.75,0.25
1447.TW.TW,力鵬,+1.52%,370,0,370
3189.TW,景碩,83.70,-0.60,-0.71%,339
8039.TW,台虹,5,334,67.50,1.50
8039.TW.TW,台虹,+2.27%,310,0,310
2504.TW,國產,16.35,0.25,+1.55%,300
1711.TW,永光,0,300,37.60,0.35
1711.TW.TW,永光,+0.94%,280,0,280
3519.TW,綠能,90.30,-0.70,-0.77%,427
3042.TW,晶技,159,268,56.50,0.00
3042.TW.TW,晶技,0.00%,500,236,264
3573.TW,穎台,132.50,-1.00,-0.75%,261
3576.TW,新日光,0,261,75.10,0.30
3576.TW.TW,新日光,+0.40%,250,0,250
6278.TW,台表科,70.10,1.00,+1.45%,250
2353.TW,宏碁,0,250,87.70,0.60
2353.TW.TW,宏碁,+0.69%,230,0,230
1308.TW,亞聚,35.30,1.35,+3.98%,230
3561.TW,昇陽科,0,230,77.00,0.60
3561.TW.TW,昇陽科,+0.79%,227,0,227
