2409.TW,友達,30.75,0.75,+2.50%,-23395
2002.TW,中鋼,31.25,0.15,+0.48%,-10880
2384.TW,勝華,52.30,0.20,+0.38%,-8268
2801.TW,彰銀,20.70,-0.10,-0.48%,-7771
3702.TW,大聯大,58.70,0.70,+1.21%,-7114
2371.TW,大同,7.34,-0.11,-1.48%,-6855
2882.TW,國泰金,47.40,0.25,+0.53%,-6540
1605.TW,華新,18.90,-0.25,-1.31%,-5662
1216.TW,統一,39.65,-0.25,-0.63%,-4422
3049.TW,和鑫,23.65,0.45,+1.94%,-4330
5854.TW,合庫,22.40,0.10,+0.45%,-4299
1905.TW,華紙,17.65,-0.05,-0.28%,-3656
1409.TW,新纖,16.45,0.00,0.00%,-3554
2823.TW,中壽,24.85,-0.10,-0.40%,-3502
2886.TW,兆豐金,21.20,0.35,+1.68%,-3311
6012.TW,金鼎證,12.25,0.00,0.00%,-3078
2303.TW,聯電,13.85,0.00,0.00%,-2831
2883.TW,開發金,9.13,0.07,+0.77%,-2469
2511.TW,太子,22.80,-0.35,-1.51%,-2461
2022.TW,聚亨,7.75,-0.02,-0.26%,-2342
2315.TW,神達,13.80,-0.20,-1.43%,-2341
3474.TW,華亞科,14.90,0.05,+0.34%,-2337
1201.TW,味全,35.50,-0.20,-0.56%,-2336
2325.TW,矽品,33.50,1.15,+3.55%,-2335
2449.TW,京元電,14.00,0.35,+2.56%,-2253
2881.TW,富邦金,38.00,0.05,+0.13%,-2251
2312.TW,金寶,10.75,-0.05,-0.46%,-2177
2891.TW,中信金,19.90,-0.05,-0.25%,-2155
2888.TW,新光金,11.30,-0.05,-0.44%,-2149
2201.TW,裕隆,61.60,1.10,+1.82%,-2054
2327.TW,國巨,12.90,-0.15,-1.15%,-1951
3037.TW,欣興,48.55,0.35,+0.73%,-1948
1312.TW,國喬,17.90,1.05,+6.23%,-1903
2903.TW,遠百,39.15,0.00,0.00%,-1795
1904.TW,正隆,14.20,0.35,+2.53%,-1775
1451.TW,年興,23.40,0.05,+0.21%,-1748
2352.TW,佳世達,22.00,0.25,+1.15%,-1719
2880.TW,華南金,20.15,0.00,0.00%,-1656
3035.TW,智原,60.40,-0.20,-0.33%,-1624
2374.TW,佳能,51.20,0.10,+0.20%,-1586
2385.TW,群光,69.90,-1.20,-1.69%,-1573
2892.TW,第一金,20.55,0.10,+0.49%,-1565
2887.TW,台新金,13.70,0.15,+1.11%,-1404
2547.TW,日勝生,41.80,0.50,+1.21%,-1362
1710.TW,東聯,34.05,0.00,0.00%,-1319
2392.TW,正崴,63.80,-0.60,-0.93%,-1275
2885.TW,元大金,19.15,0.05,+0.26%,-1185
9105.TW,泰金寶,5.10,0.00,0.00%,-1120
1218.TW,泰山,19.00,0.65,+3.54%,-1107
2316.TW,楠梓電,18.45,0.15,+0.82%,-1102
