2303.TW,聯電,13.85,0.00,0.00%,9502
2801.TW,彰銀,1463,8039,20.70,-0.10
2801.TW.TW,彰銀,-0.48%,9737,2816,6921
2409.TW,友達,30.75,0.75,+2.50%,15013
2384.TW,勝華,8929,6084,52.30,0.20
2384.TW.TW,勝華,+0.38%,11320,5632,5687
1312.TW,國喬,17.90,1.05,+6.23%,9376
5854.TW,合庫,5029,4347,22.40,0.10
5854.TW.TW,合庫,+0.45%,5714,1935,3778
2353.TW,宏碁,87.70,0.60,+0.69%,7079
6012.TW,金鼎證,3602,3476,12.25,0.00
6012.TW.TW,金鼎證,0.00%,3153,0,3153
2311.TW,日月光,26.00,0.10,+0.39%,4569
2327.TW,國巨,1505,3064,12.90,-0.15
2327.TW.TW,國巨,-1.15%,7693,4941,2752
3231.TW,緯創,60.10,-0.90,-1.48%,3261
2317.TW,鴻海,591,2670,118.00,-0.50
2317.TW.TW,鴻海,-0.42%,6004,3383,2620
2449.TW,京元電,14.00,0.35,+2.56%,3416
3037.TW,欣興,812,2604,48.55,0.35
3037.TW.TW,欣興,+0.73%,5168,2651,2517
2313.TW,華通,10.25,-0.10,-0.97%,3831
1605.TW,華新,1353,2478,18.90,-0.25
1605.TW.TW,華新,-1.31%,5821,3436,2385
2315.TW,神達,13.80,-0.20,-1.43%,2787
2474.TW,可成,454,2333,82.10,-0.40
2474.TW.TW,可成,-0.48%,4913,2737,2176
2337.TW,旺宏,19.25,-0.05,-0.26%,3451
2889.TW,國票金,1288,2163,9.80,-0.05
2889.TW.TW,國票金,-0.51%,2630,481,2148
2392.TW,正崴,63.80,-0.60,-0.93%,2657
2325.TW,矽品,553,2104,33.50,1.15
2325.TW.TW,矽品,+3.55%,2898,836,2062
2609.TW,陽明,21.70,-0.30,-1.36%,8757
2880.TW,華南金,6788,1969,20.15,0.00
2880.TW.TW,華南金,0.00%,2798,845,1952
2352.TW,佳世達,22.00,0.25,+1.15%,2921
2882.TW,國泰金,1056,1864,47.40,0.25
2882.TW.TW,國泰金,+0.53%,3931,2102,1828
2511.TW,太子,22.80,-0.35,-1.51%,3059
3035.TW,智原,1276,1783,60.40,-0.20
3035.TW.TW,智原,-0.33%,2730,1019,1711
2382.TW,廣達,55.20,-0.50,-0.90%,2480
2312.TW,金寶,808,1672,10.75,-0.05
2312.TW.TW,金寶,-0.46%,2345,733,1612
2330.TW,台積電,62.30,0.30,+0.48%,3741
2823.TW,中壽,2195,1546,24.85,-0.10
2823.TW.TW,中壽,-0.40%,2342,832,1509
1218.TW,泰山,19.00,0.65,+3.54%,1489
2316.TW,楠梓電,51,1438,18.45,0.15
2316.TW.TW,楠梓電,+0.82%,1777,376,1401
1409.TW,新纖,16.45,0.00,0.00%,13336
2820.TW,華票,12033,1303,9.06,-0.05
2820.TW.TW,華票,-0.55%,1245,53,1192
1717.TW,長興,35.15,0.35,+1.01%,1996
1326.TW,臺化,833,1163,88.80,2.50
1326.TW.TW,臺化,+2.90%,2011,856,1155
3702.TW,大聯大,58.70,0.70,+1.21%,1624
2883.TW,開發金,489,1134,9.13,0.07
2883.TW.TW,開發金,+0.77%,2327,1206,1121
2903.TW,遠百,39.15,0.00,0.00%,2043
2834.TW,台企銀,930,1112,10.40,0.05
2834.TW.TW,台企銀,+0.48%,8159,7074,1085
3049.TW,和鑫,23.65,0.45,+1.94%,1832
3481.TW,奇美電,820,1012,41.80,0.05
3481.TW.TW,奇美電,+0.12%,8751,7779,972
2891.TW,中信金,19.90,-0.05,-0.25%,3332
9105.TW,泰金寶,2384,947,5.10,0.00
9105.TW.TW,泰金寶,0.00%,1187,255,932
2881.TW,富邦金,38.00,0.05,+0.13%,3743
2363.TW,矽統,2841,902,19.45,-0.25
2363.TW.TW,矽統,-1.27%,1945,1085,860
1216.TW,統一,39.65,-0.25,-0.63%,2212
2886.TW,兆豐金,1352,859,21.20,0.35
2886.TW.TW,兆豐金,+1.68%,2313,1461,852
